RGB_R_Mean,RGB_R_Std,RGB_R_Min,RGB_R_Max,RGB_R_Median,RGB_R_Q25,RGB_R_Q75,RGB_G_Mean,RGB_G_Std,RGB_G_Min,RGB_G_Max,RGB_G_Median,RGB_G_Q25,RGB_G_Q75,RGB_B_Mean,RGB_B_Std,RGB_B_Min,RGB_B_Max,RGB_B_Median,RGB_B_Q25,RGB_B_Q75,Image_Name,Label
98.7729803965835,24.13757061991726,48,171,99.0,81.0,116.0,110.82931670241186,27.561887378161497,44,186,112.0,90.0,131.0,37.71346464988524,18.462539919496507,0,125,36.0,25.0,49.0,IMG20200713145006.jpg,unripe
96.13951255406594,25.5864989398457,47,175,96.0,77.0,113.0,109.00747500852492,28.7530369580453,47,196,110.0,86.0,128.0,37.06249214810029,19.939806222382252,0,143,36.0,24.0,47.0,IMG20200713145011.jpg,unripe
89.43325256619234,23.49086638679073,45,160,87.0,70.0,107.0,100.69027710471826,25.465990658387778,47,175,98.0,80.0,120.0,36.53361822106701,20.26451874871416,0,140,33.0,22.0,47.0,IMG20200713145018.jpg,unripe
90.69728859060403,22.448572273588628,45,164,91.0,73.0,108.0,103.32536017897091,24.537949648833845,42,176,104.0,84.0,122.0,36.118389261744966,16.00363373448467,0,110,35.0,25.0,45.0,IMG20200713145026.jpg,unripe
90.39136174085222,25.172218412371038,42,164,91.0,68.0,110.0,108.98913967419023,29.440099925804788,49,187,111.0,83.0,133.0,42.06874206226187,20.06472308465816,0,131,41.0,28.0,55.0,IMG20200713145036.jpg,unripe
92.93865679012346,24.27314239955086,44,170,92.0,73.0,111.0,112.03207901234568,27.391553858604272,52,192,113.0,90.0,133.0,41.0136,19.784012069307845,0,124,39.0,27.0,53.0,IMG20200713145100.jpg,unripe
98.43806320131608,28.8069034761349,47,170,97.0,76.0,119.75,112.54111523068235,31.510922239879697,44,188,112.0,88.0,136.0,33.99997544626415,17.587407157232953,0,122,32.0,22.0,44.0,IMG20200713145109.jpg,unripe
92.35885810426954,27.25093309887805,44,185,88.0,70.0,113.0,107.75163877114015,29.796203404425963,47,201,104.0,84.0,130.0,35.174889656076566,20.964916173460438,0,136,31.0,20.0,46.0,IMG20200713145136.jpg,unripe
94.1225495645729,26.454290536912442,44,176,91.0,75.0,110.0,109.89557161385954,29.030592644240222,44,194,107.0,88.0,129.0,34.72460626273856,18.748723542682935,0,134,31.0,22.0,44.0,IMG20200713145141.jpg,unripe
92.11379550238975,22.19382477509716,43,174,93.0,76.0,108.0,109.08750372692694,25.251799499515673,44,190,112.0,91.0,127.0,38.349084305346,19.963752588229,0,137,36.0,25.0,49.0,IMG20200713145148.jpg,unripe
97.31906035734175,24.518357143401072,44,172,97.0,79.0,114.0,111.16839068391597,25.174367987208615,51,184,111.0,94.0,128.0,36.41565401575809,18.541771625412267,0,114,34.0,23.0,47.0,IMG20200713145208.jpg,unripe
90.05325437607051,22.516985984128087,44,165,87.0,73.0,106.0,103.81524418264611,25.942352577240037,44,183,102.0,83.0,122.0,38.60523457409032,20.835827479000514,0,134,35.0,24.0,51.0,IMG20200713145224.jpg,unripe
89.99803390846654,25.044536397044737,44,167,87.0,70.0,107.0,106.68653624044507,27.017866241215547,51,188,105.0,85.0,126.0,31.032286220607812,20.067850349094147,0,111,29.0,16.0,44.0,IMG20200713145237.jpg,unripe
93.75199042316682,27.579843816786777,44,182,91.0,72.0,114.0,105.99567712390979,28.089748072343706,49,186,105.0,84.0,127.0,30.471858551693998,19.820661191717665,0,141,27.0,18.0,39.0,IMG20200713145248.jpg,unripe
102.38551871677394,30.706059205473984,47,194,100.0,78.0,124.0,112.57827807516091,30.089007746277208,48,202,111.0,89.0,134.0,37.90593409418527,21.93221756199329,0,136,35.0,23.0,51.0,IMG20200713145253.jpg,unripe
88.02856371733165,22.176797327558205,44,152,86.0,70.0,106.0,104.75949799829067,24.87374039565005,51,177,102.0,84.0,125.0,37.24694345733435,19.75926791450767,0,113,35.0,22.0,51.0,IMG20200713145258.jpg,unripe
81.60353775378299,20.31271336539683,43,146,80.0,66.0,96.0,98.08313056041365,22.711170548859904,45,167,97.0,81.0,114.0,35.57725648239678,17.796618292409423,0,119,34.0,24.0,45.0,IMG20200713145308.jpg,unripe
83.2644303328872,22.009642162685356,43,165,82.0,65.0,99.0,101.74874467257074,24.544163358417208,44,189,101.0,83.0,120.0,36.911182618105194,18.63430213163351,0,126,35.0,25.0,46.0,IMG20200713145312.jpg,unripe
77.88491221653256,19.10075255633496,40,149,76.0,63.0,90.0,97.81991587417703,20.803384149998546,44,166,96.0,82.0,113.0,37.48034016093636,20.938042971667926,0,136,35.0,23.0,48.0,IMG20200713145316.jpg,unripe
73.1147517514741,19.69577892310537,38,143,70.0,58.0,85.0,94.10113364888201,22.932327112677594,48,169,90.0,76.0,109.0,37.072591107969544,17.954756267479127,0,132,34.0,25.0,47.0,IMG20200713145330.jpg,unripe
100.6766311136735,22.811014272128883,47,160,102.0,84.0,119.0,110.43885846065149,24.3111936206106,45,176,113.0,93.0,129.0,31.440761026232344,17.706291905816155,0,115,30.0,20.0,41.0,IMG20200713145338.jpg,unripe
100.98647882834221,25.203714670476838,45,179,101.0,82.0,118.0,112.21764924646254,28.1608069182737,49,190,113.0,91.0,132.0,34.812616218322205,18.488850470751025,0,115,34.0,21.0,46.0,IMG20200713145343.jpg,unripe
88.92221104608632,24.55143356284054,43,172,87.0,70.0,104.0,103.29491587417704,24.810101811826293,46,179,103.0,84.0,120.0,34.67165325530358,18.816276603668996,0,114,33.0,21.0,47.0,IMG20200713145350.jpg,unripe
89.66505281690141,25.181653299015103,43,173,87.0,71.0,107.0,104.30218010188793,26.787985174835896,45,190,103.0,84.0,121.0,34.16176580761163,19.185294692883808,0,131,32.0,21.0,44.0,IMG20200713145355.jpg,unripe
89.87508093608362,25.51938690525296,44,195,86.0,70.0,110.0,106.33969105540653,28.726315695652936,45,205,104.0,82.0,129.0,33.262982147812416,17.394678018584585,0,142,30.0,22.0,42.0,IMG20200713145423.jpg,unripe
79.36076148521083,20.30343255829455,41,150,76.0,63.0,94.0,97.04923497482693,23.580670273466595,48,172,94.0,79.0,115.0,37.53692377281309,18.738577218886693,0,118,34.0,24.0,48.0,IMG20200713145428.jpg,unripe
93.46146613174768,23.768303981161342,47,160,92.0,74.0,111.0,98.66914424902389,24.389842585613557,46,179,96.0,80.0,115.0,30.81310670917362,22.01227069266629,0,146,27.0,16.0,40.0,IMG20200713145435.jpg,unripe
77.80036664180959,18.40442936942318,43,137,76.0,63.0,91.0,91.4739932885906,21.07417848974435,51,160,89.0,74.0,107.0,33.083333333333336,16.352713363865917,0,98,31.0,21.0,43.0,IMG20200713145443.jpg,unripe
85.02435513639053,27.446357483008242,28,192,83.0,64.0,103.0,121.39473335629322,31.06665704842083,49,223,121.0,99.0,143.0,45.302434630566665,24.697438336730563,0,153,41.0,27.0,59.0,IMG20200713145452.jpg,unripe
98.46204153119497,24.065945170720894,45,183,99.0,81.0,118.0,113.83775071966909,26.336204805113706,44,192,115.0,95.0,134.0,39.64438564947224,21.497582928368097,0,141,39.0,25.0,52.0,IMG20200713145505.jpg,unripe
103.11131486392446,30.73505799953036,47,188,101.0,79.0,125.0,116.61710771314111,32.112496590897194,48,198,116.0,92.0,141.0,40.879394007786495,20.79124520526567,0,137,40.0,26.0,55.0,IMG20200713145512.jpg,unripe
101.39228133354156,27.81592109578205,45,175,101.0,79.0,124.0,114.76732841538589,30.903780170219942,47,184,115.0,92.0,140.0,42.869291613460355,21.27349102225381,0,167,43.0,28.0,56.0,IMG20200713145518.jpg,unripe
94.46316953996497,23.52242101144799,42,164,95.0,76.0,112.0,113.09330690513507,26.190927401819053,45,184,115.0,93.0,133.0,39.31125656863649,20.317294880052653,0,135,38.0,25.0,51.0,IMG20200713145532.jpg,unripe
89.44555821146152,27.031463402948493,44,186,83.0,68.0,110.0,104.42167219266456,29.510656243100915,46,206,99.0,81.0,126.0,31.86951791023038,17.132911669596375,0,127,29.0,21.0,41.0,IMG20200713145541.jpg,unripe
94.61533666375183,26.3125408256181,45,177,92.0,76.0,109.0,106.66331893230361,26.011436027823958,51,184,106.0,88.0,122.0,33.74259097323833,18.64844415309816,0,139,31.0,20.0,44.0,IMG20200713145548.jpg,unripe
92.52073456160355,25.880718570456214,44,186,91.0,73.0,108.0,109.57943747624478,29.26889958884563,46,201,110.0,87.0,129.0,40.47323411150453,16.318524856144002,0,111,39.0,29.0,50.0,IMG20200713145553.jpg,unripe
96.82631263094724,28.885514994274963,45,200,93.0,73.0,118.0,105.16398016445395,27.63726118559005,45,194,103.0,83.0,127.0,36.78228277234394,19.12452986161887,0,121,36.0,24.0,49.0,IMG20200713145601.jpg,unripe
90.62497111220522,24.835633304373196,45,172,87.0,72.0,106.0,105.84141354259819,26.90876791010369,46,189,103.0,87.0,123.0,39.081317886317734,19.950633106875888,0,134,37.0,25.0,52.0,IMG20200713145605.jpg,unripe
77.13392921650996,17.122894483171198,43,144,76.0,65.0,88.0,96.53614003942738,19.56293920856738,47,158,96.0,83.0,110.0,40.47820657054094,16.625648521729538,0,125,38.0,30.0,48.0,IMG20200713145615.jpg,unripe
85.59471056038468,22.775266633924453,44,164,81.0,68.0,102.0,98.98280007397818,25.16775637332055,43,188,96.0,79.0,117.0,38.122646569262066,19.506286026540593,0,127,35.0,24.0,50.0,IMG20200713145630.jpg,unripe
86.99118064830715,25.144934384985923,44,182,81.0,67.0,104.0,101.45685725794483,27.443938124025607,45,186,95.0,80.0,121.0,38.208007377726894,22.99319950105347,0,144,36.0,23.0,52.0,IMG20200713145642.jpg,unripe
85.38104327567811,25.083524785364997,43,167,82.0,65.0,103.0,101.64698166583463,26.909076954173624,51,189,99.0,80.0,122.0,40.57856870172966,21.61388503293954,0,139,37.0,25.0,53.0,IMG20200713145648.jpg,unripe
101.23757989096032,25.107655717627537,48,224,102.0,82.0,119.0,111.90630551528393,27.848279836769198,42,221,113.0,92.0,132.0,32.420078410552755,21.62720098701637,0,178,31.0,18.0,42.0,IMG20200713145702.jpg,unripe
102.41176131449986,26.483194967435562,48,211,101.0,83.0,120.0,114.30341116556164,28.853775193776457,48,206,113.0,94.0,135.0,35.50154703564908,21.889417224794244,0,175,34.0,20.0,47.0,IMG20200713145706.jpg,unripe
79.85645215400706,23.68359208296677,40,170,76.0,61.0,97.0,99.88072543563634,25.962872145893225,51,179,96.0,78.0,119.0,37.065291180707675,21.70127883810939,0,134,33.0,21.0,51.0,IMG20200713145721.jpg,unripe
84.9157931516422,24.387562950549345,45,181,80.0,67.0,100.0,97.55135270040931,25.132400990193652,45,192,93.0,78.0,114.0,35.37464310671858,23.785124747710732,0,149,30.0,20.0,44.0,IMG20200713145729.jpg,unripe
89.50531893500643,29.342530315001703,43,194,84.0,67.0,104.0,100.13117358429858,28.72587621536031,46,190,95.0,78.0,116.0,36.24048825611326,18.046803538036844,0,114,33.0,24.0,46.0,IMG20200713145734.jpg,unripe
83.10077504265172,24.228342472716307,41,154,81.0,63.0,100.0,102.92288569339507,27.866701966456304,52,178,101.0,79.0,123.0,33.62751157689495,20.89311213428747,0,118,32.0,17.0,47.0,IMG20200713145845.jpg,unripe
82.00123318858299,24.094007440996002,41,172,78.0,62.0,99.0,100.87771406888992,27.011732307750272,50,199,98.0,78.0,120.0,33.09619924954678,22.33769426682148,0,125,30.0,16.0,49.0,IMG20200713145901.jpg,unripe
79.60254210018235,27.600650926029182,41,181,71.0,59.0,93.0,91.12482569988201,26.4487704706915,51,191,84.0,71.0,106.0,35.57919929207337,19.247614559361768,0,119,33.0,23.0,46.0,IMG20200713145921.jpg,unripe
90.60468862981898,25.809338453400535,45,209,87.0,71.0,107.0,103.16644889571097,26.303698850947026,43,180,102.0,82.0,123.0,33.04919509317637,21.74294602517659,0,147,30.0,19.0,43.0,IMG20200713145929.jpg,unripe
89.06660803461313,23.877732222987472,42,166,86.0,71.0,105.0,106.37136329633448,26.932004835772798,44,193,104.0,86.0,125.0,41.35868664200077,24.097791918512698,0,138,39.0,24.0,56.0,IMG20200713145941.jpg,unripe
85.4184560127606,23.287612305497987,42,165,83.0,67.0,101.0,104.17015984205419,25.77096232926851,43,188,102.0,84.0,122.0,41.33276817882678,23.60712083832218,0,154,39.0,25.0,54.0,IMG20200713145947.jpg,unripe
92.89959516059407,26.276327604271362,42,197,91.0,73.0,110.0,111.2731674308448,28.166988740299985,43,202,111.0,90.0,131.0,42.282874243113646,24.512709080320914,0,160,39.0,26.0,55.0,IMG20200713145951.jpg,unripe
96.3407805819887,25.16398784810066,44,171,95.0,79.0,113.0,114.55578540890912,28.12993365294491,43,194,114.0,96.0,133.0,39.25775755068266,24.49312173152409,0,144,36.0,22.0,54.0,IMG20200713145957.jpg,unripe
93.82507926855753,24.31945627636801,48,164,92.0,75.0,111.0,103.05100985970552,25.433533331627316,51,176,102.0,84.0,121.0,27.007653216348867,17.288125389455345,0,118,25.0,16.0,35.0,IMG20200713150008.jpg,unripe
94.14726127767436,24.24317495843569,47,169,91.0,76.0,111.0,104.86771753336765,24.700427612994492,52,177,103.0,86.0,123.0,29.568632421085983,16.733493213186154,0,110,29.0,18.0,39.0,IMG20200713150018.jpg,unripe
97.35358323272706,29.038642402204328,47,193,96.0,74.0,117.0,108.13507629584183,30.13633139931947,48,191,108.0,84.0,130.0,29.13280028499614,19.73169021726432,0,128,26.0,17.0,38.0,IMG20200713150024.jpg,unripe
94.21550092921102,20.703898310932367,45,153,95.0,79.0,110.0,111.01496874472039,23.91186325982107,51,175,113.0,96.0,128.0,34.17108464267613,18.002243581603356,0,109,33.0,21.0,46.0,IMG20200713150048.jpg,unripe
99.65344413214387,29.932087674480666,44,215,96.0,78.0,116.0,111.21995193286895,31.19914467871156,45,217,109.0,89.0,129.0,30.62046519206485,18.670458912981356,0,147,28.0,18.0,40.0,IMG20200713150059.jpg,unripe
100.28142844356933,28.01271219976248,48,176,96.0,79.0,121.0,108.45481070437663,28.079107021670026,49,184,105.0,87.0,130.0,32.92015573256959,18.065270124991077,0,121,32.0,20.0,44.0,IMG20200713150105.jpg,unripe
85.65279968454259,22.702309466989313,42,172,84.0,68.0,101.0,104.09197555205047,25.46832234948956,44,185,103.0,84.0,122.0,34.54915467271293,21.67458834656911,0,157,32.0,20.0,45.0,IMG20200713150120.jpg,unripe
85.58166421391334,22.166311124438867,43,169,84.0,70.0,99.0,104.97242523259584,25.51898661604963,43,192,105.0,87.0,122.0,37.587825197675286,20.272890407943294,0,157,34.0,25.0,47.0,IMG20200713150129.jpg,unripe
87.24602204542424,22.976310860762496,40,164,86.0,69.0,103.0,106.67701897862128,26.494554735386266,47,182,106.0,85.0,126.0,40.46305391350727,21.35036859094222,0,153,38.0,26.0,53.0,IMG20200713150134.jpg,unripe
103.0091743119266,27.717928101398314,41,166,106.0,82.0,125.0,124.50165182258533,30.191813938059465,47,190,129.0,103.0,148.0,44.771110962298266,21.25543090534997,0,114,43.0,29.0,60.0,IMG20200713150138.jpg,unripe
91.56297751333325,24.176659175334088,38,169,91.0,74.0,109.0,114.08213514840743,26.6421915620694,52,189,115.0,95.0,132.0,39.717323527060515,23.965614200375796,0,143,38.0,22.0,56.0,IMG20200713150142.jpg,unripe
86.5238700202802,27.29310398170708,41,225,83.0,66.0,101.0,103.29701158535164,28.6925411994996,43,235,101.0,81.0,120.0,34.174164898948696,26.75966866932312,0,177,30.0,15.0,49.0,IMG20200713150150.jpg,unripe
105.87718817094768,26.47302515880666,45,197,105.0,88.0,123.0,121.51630647714272,28.249122428416882,46,213,123.0,103.0,140.0,34.56221692864643,23.15996802658659,0,135,34.0,18.0,49.0,IMG20200713150224.jpg,unripe
88.44367169814404,29.328212542812974,44,198,82.0,66.0,105.0,101.991410802285,28.905588471732873,50,209,96.0,80.0,119.0,36.05619345717251,20.735263647976648,0,138,34.0,22.0,48.0,IMG20200713150231.jpg,unripe
104.6707020525559,32.68135184473482,47,194,104.0,76.0,131.0,112.38798099969495,35.2132978534621,42,210,112.0,82.0,138.0,42.94978864339565,21.92166964968394,0,142,41.0,27.0,58.0,IMG20200713150242.jpg,unripe
103.24853218794922,28.99286940678437,45,197,102.0,80.0,125.0,109.97762344342645,30.96290527606549,44,210,109.0,85.0,132.0,43.23751710282478,21.03205984580905,0,156,42.0,28.0,56.0,IMG20200713150301.jpg,unripe
86.3188659679644,21.500709209515698,41,156,85.0,70.0,100.0,104.01346058976915,25.572921955108935,43,181,104.0,85.0,121.0,39.63109728472621,18.193392578837816,0,134,37.0,27.0,49.0,IMG20200713150319.jpg,unripe
86.02910724557194,20.246011496502092,42,157,85.0,71.0,99.0,103.91885673483151,23.850876971852447,51,185,103.0,87.0,120.0,38.51297181506238,18.55979976971135,0,112,36.0,26.0,50.0,IMG20200713150330.jpg,unripe
85.22101631183703,21.69505004666452,43,153,83.0,69.0,101.0,102.69477529830259,25.36898284639075,43,179,102.0,84.0,121.0,38.21239571427046,17.873024710312507,0,122,36.0,26.0,48.0,IMG20200713150335.jpg,unripe
102.99865680509036,23.69074265566275,47,179,103.0,86.0,120.0,115.09001988961693,26.616988742188262,47,193,115.0,98.0,133.0,35.17737060986215,21.140667489899716,0,133,35.0,20.0,49.0,IMG20200713150343.jpg,unripe
99.89286124943614,26.25223052158107,45,176,100.0,80.0,118.0,115.27634244067256,28.6061814487211,42,196,117.0,94.0,134.0,35.91303655613441,21.850224775251554,0,135,34.0,20.0,49.0,IMG20200713150353.jpg,unripe
93.67533927845484,22.966185852484035,43,166,94.0,76.0,110.0,112.78496362865768,26.15262024932675,52,187,113.0,93.0,132.0,39.42177782775293,20.51633746125145,0,109,37.0,24.0,54.0,IMG20200713150357.jpg,unripe
94.01733536972831,24.142636153759984,45,204,94.0,75.0,112.0,107.06976510852722,26.34271458526274,43,204,108.0,86.0,126.0,30.958796445970503,17.167024924529446,0,182,28.0,20.0,38.0,IMG20200713150406.jpg,unripe
92.05115197377934,25.507101587702977,44,179,89.0,74.0,107.0,107.45933146961006,26.19306922635408,49,183,107.0,89.0,125.0,38.513218778618594,21.942270933323613,0,127,36.0,24.0,51.0,IMG20200713150430.jpg,unripe
89.36217823923859,25.234981492116212,41,171,87.0,69.0,108.0,107.77342634652823,27.64815722952919,45,188,106.0,86.0,128.0,37.442472420506164,21.788470173925912,0,147,36.0,23.0,48.0,IMG20200713150444.jpg,unripe
93.25015083138258,29.86986381263842,45,183,90.0,68.0,113.0,102.08516543186042,27.8105142670161,48,183,100.0,78.0,122.0,36.4747930593431,22.355816051193003,0,139,32.0,21.0,49.0,IMG20200713150450.jpg,unripe
78.23500289333248,23.265846745696653,40,161,73.0,61.0,90.0,96.23085578345014,24.897715202676004,48,186,92.0,78.0,109.0,34.22315094622688,21.968692007995006,0,143,29.0,19.0,45.0,IMG20200713150506.jpg,unripe
85.72730776642898,22.436280487252212,44,166,84.0,69.0,100.0,102.83185018081235,24.399586307451777,46,174,102.0,85.0,120.0,29.956185596227314,18.284002801685293,0,129,27.0,18.0,39.0,IMG20200713150510.jpg,unripe
94.86000678298225,27.67954976908367,44,175,92.0,73.0,114.0,109.3271532828378,29.170587801478753,46,183,108.0,87.0,131.0,34.70271696122395,19.76929949635405,0,117,34.0,20.0,48.0,IMG20200713150521.jpg,unripe
87.04164281161894,21.539185936638855,43,160,87.0,71.0,102.0,105.06365787000529,24.649510533640512,42,181,106.0,87.0,123.0,34.69034167629871,18.38829177947262,0,141,33.0,22.0,45.0,IMG20200713150538.jpg,unripe
83.96719061744555,19.324708331115055,44,152,84.0,69.0,98.0,100.83489744428844,22.1550214777858,44,172,102.0,83.0,118.0,32.19848198545324,19.935107844128623,0,140,29.0,19.0,41.0,IMG20200713150542.jpg,unripe
87.73984805487332,23.11030699670624,44,162,85.0,69.0,104.0,102.28125119303648,25.64637678172681,41,174,100.0,83.0,121.0,26.873289981038674,17.465338655267384,0,118,25.0,15.0,37.0,IMG20200714165830.jpg,unripe
81.04868500534361,23.913234675267876,39,181,77.0,62.0,97.0,102.29362018493565,25.610123967090598,47,193,99.0,83.0,120.0,50.62628362994285,21.662165393558425,0,147,47.0,36.0,61.0,IMG20200714170119.jpg,unripe
